oem,model,rssi correction (android rssi + rssi correction = iphone rssi),tx (as iphone would report for same power),has direct measurement
Huawei,VOG-L09,-5,-19,no
Huawei,VOG-L29,-5,-19,no
Huawei,VOG-TL00,-5,-19,no
Huawei,VTR-AL00,-5,-19,no
Huawei,VTR-L09,-5,-19,no
Huawei,VTR-L29,-5,-19,no
Huawei,VTR-TL00,-5,-19,no
Huawei,Videocon_V7400,-5,-19,no
Huawei,Vodafone 845,-5,-19,no
Huawei,Vodafone 858,-5,-19,no
Huawei,WAS-AL00,-5,-19,no
Huawei,WAS-L03T,0,-9,no
Huawei,WAS-LX1,0,-9,no
Huawei,WAS-LX1A,0,-9,no
Huawei,WAS-LX2,0,-9,no
Huawei,WAS-LX2J,0,-9,no
Huawei,WAS-LX3,0,-9,yes
Huawei,WAS-TL10,-5,-19,no
Huawei,X1 7.0,-5,-19,no
Huawei,Y220-U00,-5,-19,no
Huawei,Y220-U05,-5,-19,no
Huawei,Y220-U10,-5,-19,no
Huawei,Y220-U17,-5,-19,no
Huawei,Y320-U01,-5,-19,no
Huawei,Y340-U081,-5,-19,no
Huawei,Y511-T00,-5,-19,no
Huawei,Y511-U00,-5,-19,no
Huawei,Y538,-5,-19,no
Huawei,Y541-U02,-5,-19,no
Huawei,Y545-U05,-5,-19,no
Huawei,Y550-L02,-5,-19,no
Huawei,Y550-L03,-5,-19,no
Huawei,Y635-L01,-5,-19,no
Huawei,Y635-L02,-5,-19,no
Huawei,Y635-L03,-5,-19,no
Huawei,Y635-L21,-5,-19,no
Huawei,Y635-TL00,-5,-19,no
Huawei,YAL-AL00,-5,-19,no
Huawei,YAL-AL10,-5,-19,no
Huawei,YAL-L21,-5,-19,no
Huawei,YAL-L41,-5,-19,no
Huawei,YAL-TL00,-5,-19,no
Huawei,d-01G,-5,-19,no
Huawei,d-01H,-5,-19,no
Huawei,d-02H,-5,-19,no
Huawei,dTV01,-5,-19,no
Huawei,dtab 01,-5,-19,no
Huawei,eH811,-5,-19,no
Huawei,life:) Android,-5,-19,no
Itel,GP10X2019,-1,-25,no
Itel,ITELL K4700Q,-1,-25,no
Itel,Spice F311,-1,-25,no
Itel,it1512,-1,-25,no
Itel,itel A11,-1,-25,no
Itel,itel A12,-1,-25,no
Itel,itel A13,-1,-25,no
Itel,itel A13Plus,-1,-25,no
Itel,itel A14,-1,-25,no
Itel,itel A14RU,-1,-25,no
Itel,itel A14S,-1,-25,no
Itel,itel A14TZ,-1,-25,no
Itel,itel A15,-1,-25,no
Itel,itel A15R,-1,-25,no
Itel,itel A16,-1,-25,no
Itel,itel A16 Plus,-1,-25,no
Itel,itel A16 Plus RU,-1,-25,no
Itel,itel A16S,-1,-25,no
Itel,itel A16TZ,-1,-25,no
Itel,itel A20,-1,-25,no
Itel,itel A21,-1,-25,no
Itel,itel A22,-1,-25,no
Itel,itel A22 Pro,-1,-25,no
Itel,itel A23,-1,-25,no
Itel,itel A23P,-1,-25,no
Itel,itel A23R,-1,-25,no
Itel,itel A23S,-1,-25,no
Itel,itel A31,-1,-25,no
Itel,itel A31Plus,-1,-25,no
Itel,itel A32F,-1,-25,yes
Itel,itel A40,-1,-25,no
Itel,itel A41,-1,-25,no
Itel,itel A41 Plus,-1,-25,no
Itel,itel A42 Plus,-1,-25,no
Itel,itel A43,-1,-25,no
Itel,itel A44,-1,-25,no
Itel,itel A44 Power,-1,-25,no
Itel,itel A44 Pro,-1,-25,no
Itel,itel A45,-1,-25,no
Itel,itel A51,-1,-25,no
Itel,itel A52,-1,-25,no
Itel,itel A52 Lite,-1,-25,no
Itel,itel A52B,-1,-25,no
Itel,itel A52S Lite,-1,-25,no
Itel,itel A62,-1,-25,no
Itel,itel L5002,-1,-25,no
Itel,itel L5002P,-1,-25,no
Itel,itel L5502,-1,-25,no
Itel,itel L5502S,-1,-25,no
Itel,itel L5503,-1,-25,no
Itel,itel L5503L,-1,-25,no
Itel,itel L5505,-1,-25,no
Itel,itel L6002P,-1,-25,no
Itel,itel L6003P,-1,-25,no
Itel,itel L6004,-1,-25,no
Itel,itel L6004L,-1,-25,no
Itel,itel L6004P,-1,-25,no
Itel,itel L6005,-1,-25,no
Itel,itel L6501,-1,-25,no
Itel,itel P11,-1,-25,no
Itel,itel P12,-1,-25,no
Itel,itel P13,-1,-25,no
Itel,itel P13 Plus,-1,-25,no
Itel,itel P31,-1,-25,no
Itel,itel P32,-1,-25,no
Itel,itel P41,-1,-25,no
Itel,itel P51,-1,-25,no
Itel,itel Prime 4,-1,-25,no
Itel,itel S11,-1,-25,no
Itel,itel S11 Pro,-1,-25,no
Itel,itel S11Plus,-1,-25,no
Itel,itel S11X,-1,-25,no
Itel,itel S12,-1,-25,no
Itel,itel S13,-1,-25,no
Itel,itel S13 Pro,-1,-25,no
Itel,itel S21,-1,-25,no
Itel,itel S31,-1,-25,no
Itel,itel S32,-1,-25,no
Itel,itel S32LTE,-1,-25,no
Itel,itel S33,-1,-25,no
Itel,itel S41,-1,-25,no
Itel,itel S42,-1,-25,no
Itel,itel W4003,-1,-25,no
Itel,itel W5001P,-1,-25,no
Itel,itel W5003,-1,-25,no
Itel,itel W5004,-1,-25,no
Itel,itel W5005,-1,-25,no
Itel,itel W5005P,-1,-25,no
Itel,itel W5008,-1,-25,no
Itel,itel W5503,-1,-25,no
Itel,itel W5504,-1,-25,no
Itel,itel W5505,-1,-25,no
Itel,itel W6001,-1,-25,no
Itel,itel W6002,-1,-25,no
Itel,itel W6002E,-1,-25,no
Itel,itel W6003,-1,-25,no
Itel,itel W6004,-1,-25,no
Itel,itel W6004P,-1,-25,no
Itel,itel W6501,-1,-25,no
Itel,itel it1355,-1,-25,no
Itel,itel it1355M,-1,-25,no
Itel,itel it1407,-1,-25,no
Itel,itel it1408,-1,-25,no
Itel,itel it1409,-1,-25,no
Itel,itel it1460,-1,-25,no
Itel,itel it1460 Pro,-1,-25,no
Itel,itel it1506,-1,-25,no
Itel,itel it1507,-1,-25,no
Itel,itel it1508,-1,-25,no
Itel,itel it1508 GPS,-1,-25,no
Itel,itel it1508 Plus,-1,-25,no
Itel,itel it1513,-1,-25,no
Itel,itel it1516 Plus,-1,-25,no
Itel,itel it1518,-1,-25,no
Itel,itel it1551,-1,-25,no
Itel,itel it1556,-1,-25,no
Itel,itel it1556 plus,-1,-25,no
Itel,itel it1655,-1,-25,no
Itel,itel it1655S,-1,-25,no
Itel,itel it1702,-1,-25,no
Itel,itel it1703,-1,-25,no
Itel,itel-it1520,-1,-25,no
Itel,itel-it1553,-1,-25,no
Itel,itel_it1505,-1,-25,no
Itel,itel_it1550,-1,-25,no
LGE,10sm3tb,-5,-20,no
LGE,402LG,-5,-20,no
LGE,65TR3BF,-5,-20,no
LGE,801LG,-5,-20,no
LGE,802LG,-5,-20,no
LGE,86TR3BF,-5,-20,no
LGE,901LG,-5,-20,no
LGE,AK815,-5,-20,no
LGE,AS740,-5,-20,no
LGE,AS870 4G,-5,-20,no
LGE,AS876,-5,-20,no
LGE,AS985,-5,-20,no
LGE,AS986,-11,-24,no
LGE,Ally,-5,-20,no
LGE,Aloha,-5,-20,no
LGE,DM-01G,-5,-20,no
LGE,DM-01K,-5,-20,no
LGE,DM-02H,-5,-20,no
LGE,G Watch,-5,-20,no
LGE,G Watch R,-5,-20,no
LGE,GT540,-5,-20,no
LGE,GT540GO,-5,-20,no
LGE,GT540R,-5,-20,no
LGE,GT540f,-5,-20,no
LGE,GW620,-5,-20,no
LGE,IS11LG,-5,-20,no
LGE,KF1919,-5,-20,no
LGE,KU9500,-5,-20,no
LGE,L-01D,-5,-20,no
LGE,L-01E,-5,-20,no
LGE,L-01F,-5,-20,no
LGE,L-01J,-5,-20,no
LGE,L-01K,-5,-20,no
LGE,L-01L,-5,-20,no
LGE,L-02D,-5,-20,no
LGE,L-02E,-5,-20,no
LGE,L-02K,-5,-20,no
LGE,L-03K,-5,-20,no
LGE,L-04C,-5,-20,no
LGE,L-04E,-5,-20,no
LGE,L-05D,-5,-20,no
LGE,L-05E,-5,-20,no
LGE,L-06C,-5,-20,no
LGE,L-06D,-5,-20,no
LGE,L-06DJOJO,-5,-20,no
LGE,L-07C,-5,-20,no
LGE,L-41A,-5,-20,no
LGE,LG Android TV V4,-5,-20,no
LGE,LG GW620,-5,-20,no
LGE,LG GW620F,-5,-20,no
LGE,LG GW620R,-5,-20,no
LGE,LG GW620g,-5,-20,no
LGE,LG Google TV,-5,-20,no
LGE,LG Google TV G3,-5,-20,no
LGE,LG Google TV G3 KR,-5,-20,no
LGE,LG KH5200,-5,-20,no
LGE,LG Optimus Elite,-5,-20,no
LGE,LG Watch Sport,-5,-20,no
LGE,LG Watch Style,-5,-20,no
LGE,LG Watch Urbane,-5,-20,no
LGE,LG Watch W7,-5,-20,no
LGE,LG-AK495,-5,-20,no
LGE,LG-AS110,-7,-24,yes
LGE,LG-AS330,-5,-20,no
LGE,LG-AS680,-5,-20,no
LGE,LG-AS695,-5,-20,no
LGE,LG-AS730,-5,-20,no
LGE,LG-AS780,-5,-20,no
LGE,LG-AS811,-11,-24,no
LGE,LG-AS840,-5,-20,no
LGE,LG-AS855,-5,-20,no
LGE,LG-AS990,-5,-20,no
LGE,LG-AS991,-11,-24,no
LGE,LG-AS993,-14,-6,no
LGE,LG-AS998,-1,-24,no
LGE,LG-C550,-5,-20,no
LGE,LG-C555,-5,-20,no
LGE,LG-C660,-5,-20,no
LGE,LG-C660R,-5,-20,no
LGE,LG-C660h,-5,-20,no
LGE,LG-C710h,-5,-20,no
LGE,LG-C729,-5,-20,no
LGE,LG-C800,-5,-20,no
LGE,LG-C800G,-5,-20,no
LGE,LG-CX670,-5,-20,no
LGE,LG-D100,-5,-20,no
LGE,LG-D100AR,-5,-20,no
LGE,LG-D105,-5,-20,no
LGE,LG-D107,-5,-20,no
LGE,LG-D120,-5,-20,no
LGE,LG-D120AR,-5,-20,no
LGE,LG-D125,-5,-20,no
LGE,LG-D150,-5,-20,no
LGE,LG-D157f,-5,-20,no
LGE,LG-D160,-5,-20,no
LGE,LG-D165,-5,-20,no
LGE,LG-D165AR,-5,-20,no
LGE,LG-D170,-5,-20,no
LGE,LG-D175f,-5,-20,no
LGE,LG-D180f,-5,-20,no
LGE,LG-D213,-5,-20,no
LGE,LG-D213AR,-5,-20,no
LGE,LG-D221,-5,-20,no
LGE,LG-D227,-5,-20,no
LGE,LG-D280,-5,-20,no
LGE,LG-D285,-5,-20,no
LGE,LG-D290,-5,-20,no
LGE,LG-D290AR,-5,-20,no
LGE,LG-D295,-5,-20,no
LGE,LG-D315,-5,-20,no
LGE,LG-D315l,-5,-20,no
LGE,LG-D320,-5,-20,no
LGE,LG-D320AR,-5,-20,no
LGE,LG-D321,-5,-20,no
LGE,LG-D325,-5,-20,no
LGE,LG-D329,-5,-20,no
LGE,LG-D331,-5,-20,no
LGE,LG-D331AR,-5,-20,no
LGE,LG-D335,-5,-20,no
LGE,LG-D335E,-5,-20,no
LGE,LG-D337,-5,-20,no
LGE,LG-D340f8,-5,-20,no
LGE,LG-D370,-5,-20,no
LGE,LG-D373,-5,-20,no
LGE,LG-D375,-5,-20,no
LGE,LG-D375AR,-5,-20,no
LGE,LG-D380,-5,-20,no
LGE,LG-D385,-5,-20,no
LGE,LG-D390,-5,-20,no
LGE,LG-D390AR,-5,-20,no
LGE,LG-D390n,-5,-20,no
LGE,LG-D392,-5,-20,no
LGE,LG-D393,-5,-20,no
LGE,LG-D400,-5,-20,no
LGE,LG-D405,-5,-20,no
LGE,LG-D410,-5,-20,no
LGE,LG-D415,-5,-20,no
LGE,LG-D486,-5,-20,no
LGE,LG-D500,-5,-20,no
LGE,LG-D505,-5,-20,no
LGE,LG-D520,-5,-20,no
LGE,LG-D605,-5,-20,no
LGE,LG-D610,-5,-20,no
LGE,LG-D610AR,-5,-20,no
LGE,LG-D610TR,-5,-20,no
LGE,LG-D618,-5,-20,no
LGE,LG-D620,-5,-20,no
LGE,LG-D625,-5,-20,no
LGE,LG-D631,-5,-20,no
LGE,LG-D680,-5,-20,no
LGE,LG-D681,-5,-20,no
LGE,LG-D682,-5,-20,no
LGE,LG-D682TR,-5,-20,no
LGE,LG-D683,-5,-20,no
LGE,LG-D684,-5,-20,no
LGE,LG-D685,-5,-20,no
LGE,LG-D686,-5,-20,no
LGE,LG-D690,-5,-20,no
LGE,LG-D690n,-5,-20,no
LGE,LG-D693,-5,-20,no
LGE,LG-D693AR,-5,-20,no
LGE,LG-D693TR,-5,-20,no
LGE,LG-D693n,-5,-20,no
LGE,LG-D700,-5,-20,no
LGE,LG-D722,-5,-20,no
LGE,LG-D722AR,-5,-20,no
LGE,LG-D722J,-5,-20,no
LGE,LG-D723,-5,-20,no
LGE,LG-D724,-5,-20,no
LGE,LG-D725,-5,-20,no
LGE,LG-D725PR,-5,-20,no
LGE,LG-D726,-5,-20,no
LGE,LG-D727,-5,-20,no
LGE,LG-D728,-5,-20,no
LGE,LG-D729,-5,-20,no
LGE,LG-D800,-5,-20,no
LGE,LG-D801,-5,-20,no
LGE,LG-D802,-5,-20,no
LGE,LG-D802T,-5,-20,no
LGE,LG-D802TR,-5,-20,no
LGE,LG-D803,-5,-20,no
LGE,LG-D805,-5,-20,no
LGE,LG-D806,-5,-20,no
LGE,LG-D838,-5,-20,no
LGE,LG-D850,-5,-20,no
LGE,LG-D851,-5,-20,no
LGE,LG-D852,-5,-20,no
LGE,LG-D852G,-5,-20,no
LGE,LG-D855,-5,-20,no
LGE,LG-D856,-5,-20,no
LGE,LG-D857,-5,-20,no
LGE,LG-D858,-5,-20,no
LGE,LG-D858HK,-5,-20,no
LGE,LG-D859,-5,-20,no
LGE,LG-D950,-5,-20,no
LGE,LG-D950G,-5,-20,no
LGE,LG-D951,-5,-20,no
LGE,LG-D955,-5,-20,no
LGE,LG-D956,-5,-20,no
LGE,LG-D958,-5,-20,no
LGE,LG-D959,-5,-20,no
LGE,LG-E400,-5,-20,no
LGE,LG-E400R,-5,-20,no
LGE,LG-E400b,-5,-20,no
LGE,LG-E400f,-5,-20,no
LGE,LG-E400g,-5,-20,no
LGE,LG-E405,-5,-20,no
LGE,LG-E405f,-5,-20,no
LGE,LG-E410,-5,-20,no
LGE,LG-E410B,-5,-20,no
LGE,LG-E410c,-5,-20,no
LGE,LG-E410f,-5,-20,no
LGE,LG-E410g,-5,-20,no
LGE,LG-E410i,-5,-20,no
LGE,LG-E411f,-5,-20,no
LGE,LG-E411g,-5,-20,no
LGE,LG-E415f,-5,-20,no
LGE,LG-E415g,-5,-20,no
LGE,LG-E420,-5,-20,no
LGE,LG-E420f,-5,-20,no
LGE,LG-E425,-5,-20,no
LGE,LG-E425c,-5,-20,no
LGE,LG-E425f,-5,-20,no
LGE,LG-E425g,-5,-20,no
LGE,LG-E425j,-5,-20,no
LGE,LG-E430,-5,-20,no
LGE,LG-E431g,-5,-20,no
LGE,LG-E435,-5,-20,no
LGE,LG-E435f,-5,-20,no
LGE,LG-E435g,-5,-20,no
LGE,LG-E435k,-5,-20,no
LGE,LG-E440,-5,-20,no
LGE,LG-E440f,-5,-20,no
LGE,LG-E440g,-5,-20,no
LGE,LG-E445,-5,-20,no
LGE,LG-E450,-5,-20,no
LGE,LG-E450B,-5,-20,no
LGE,LG-E450f,-5,-20,no
LGE,LG-E450g,-5,-20,no
LGE,LG-E450j,-5,-20,no
LGE,LG-E451g,-5,-20,no
LGE,LG-E455,-5,-20,no
LGE,LG-E455f,-5,-20,no
LGE,LG-E455g,-5,-20,no
LGE,LG-E460,-5,-20,no
LGE,LG-E460f,-5,-20,no
LGE,LG-E465f,-5,-20,no
LGE,LG-E465g,-5,-20,no
LGE,LG-E467f,-5,-20,no
LGE,LG-E470f,-5,-20,no
LGE,LG-E475f,-5,-20,no
LGE,LG-E510,-5,-20,no
LGE,LG-E510f,-5,-20,no
LGE,LG-E510g,-5,-20,no
LGE,LG-E610,-5,-20,no
LGE,LG-E610v,-5,-20,no
LGE,LG-E612,-5,-20,no
LGE,LG-E612f,-5,-20,no
LGE,LG-E612g,-5,-20,no
LGE,LG-E615,-5,-20,no
LGE,LG-E615f,-5,-20,no
LGE,LG-E617G,-5,-20,no
LGE,LG-E720,-5,-20,no
LGE,LG-E720b,-5,-20,no
LGE,LG-E730,-5,-20,no
LGE,LG-E730f,-5,-20,no
LGE,LG-E739,-5,-20,no
LGE,LG-E970,-5,-20,no
LGE,LG-E971,-5,-20,no
LGE,LG-E973,-5,-20,no
LGE,LG-E975,-5,-20,no
LGE,LG-E975K,-5,-20,no
LGE,LG-E975T,-5,-20,no
LGE,LG-E975w,-5,-20,no
LGE,LG-E976,-5,-20,no
LGE,LG-E977,-5,-20,no
LGE,LG-E980,-5,-20,no
LGE,LG-E980h,-5,-20,no
LGE,LG-E981h,-5,-20,no
LGE,LG-E985,-5,-20,no
LGE,LG-E985T,-5,-20,no
LGE,LG-E986,-5,-20,no
LGE,LG-E987,-5,-20,no
LGE,LG-E988,-5,-20,no
LGE,LG-E989,-5,-20,no
LGE,LG-F100L,-5,-20,no
LGE,LG-F100S,-5,-20,no
LGE,LG-F120K,-5,-20,no
LGE,LG-F120L,-5,-20,no
LGE,LG-F120S,-5,-20,no
LGE,LG-F160K,-5,-20,no
LGE,LG-F160L,-5,-20,no
LGE,LG-F160LV,-5,-20,no
LGE,LG-F160S,-5,-20,no
LGE,LG-F180K,-5,-20,no
LGE,LG-F180L,-5,-20,no
LGE,LG-F180S,-5,-20,no
LGE,LG-F200K,-5,-20,no
LGE,LG-F200L,-5,-20,no
LGE,LG-F200LS,-5,-20,no
LGE,LG-F200S,-5,-20,no
LGE,LG-F220K,-5,-20,no
LGE,LG-F240K,-5,-20,no
LGE,LG-F240L,-5,-20,no
LGE,LG-F240S,-5,-20,no
LGE,LG-F260S,-5,-20,no
LGE,LG-F300K,-5,-20,no
LGE,LG-F300L,-5,-20,no
LGE,LG-F300S,-5,-20,no
LGE,LG-F310L,-5,-20,no
LGE,LG-F310LR,-5,-20,no
LGE,LG-F320K,-5,-20,no
LGE,LG-F320L,-5,-20,no
LGE,LG-F320S,-5,-20,no
LGE,LG-F340K,-5,-20,no
LGE,LG-F340L,-5,-20,no
LGE,LG-F340S,-5,-20,no
LGE,LG-F350K,-5,-20,no
LGE,LG-F350L,-5,-20,no
LGE,LG-F350S,-5,-20,no
LGE,LG-F370K,-5,-20,no
LGE,LG-F370L,-5,-20,no
LGE,LG-F370S,-5,-20,no
LGE,LG-F400K,-5,-20,no
LGE,LG-F400L,-5,-20,no
LGE,LG-F400S,-5,-20,no
LGE,LG-F410S,-5,-20,no
LGE,LG-F430L,-5,-20,no
LGE,LG-F440L,-5,-20,no
LGE,LG-F460K,-5,-20,no
LGE,LG-F460L,-5,-20,no
LGE,LG-F460S,-5,-20,no
LGE,LG-F470K,-5,-20,no
LGE,LG-F470L,-5,-20,no
LGE,LG-F470S,-5,-20,no
LGE,LG-F480K,-5,-20,no
LGE,LG-F480L,-5,-20,no
LGE,LG-F480S,-5,-20,no
LGE,LG-F490L,-5,-20,no
LGE,LG-F500K,-11,-24,no
LGE,LG-F500L,-13,-24,yes
LGE,LG-F500S,-11,-24,no
LGE,LG-F510K,-5,-20,no
LGE,LG-F510L,-5,-20,no
LGE,LG-F510S,-5,-20,no
LGE,LG-F520K,-5,-20,no
LGE,LG-F520L,-5,-20,no
LGE,LG-F520S,-5,-20,no
LGE,LG-F540K,-5,-20,no
LGE,LG-F540L,-5,-20,no
LGE,LG-F540S,-5,-20,no
LGE,LG-F560K,-5,-20,no
LGE,LG-F570S,-5,-20,no
LGE,LG-F580L,-5,-20,no
LGE,LG-F590,-5,-20,no
LGE,LG-F600K,-5,-20,no
LGE,LG-F600L,-5,-20,no
LGE,LG-F600S,-5,-20,no
LGE,LG-F610K,-5,-20,no
LGE,LG-F610S,-5,-20,no
LGE,LG-F620K,-5,-20,no
LGE,LG-F620L,-5,-20,no
LGE,LG-F620S,-5,-20,no
LGE,LG-F640S,-5,-20,no
LGE,LG-F650K,-2,-20,no
LGE,LG-F650L,-2,-20,no
LGE,LG-F650S,-2,-20,no
LGE,LG-F660L,-5,-20,no
LGE,LG-F670K,-5,-20,no
LGE,LG-F670L,-5,-20,no
LGE,LG-F670S,-5,-20,no
LGE,LG-F690L,-5,-20,no
LGE,LG-F690S,-5,-20,no
LGE,LG-F700K,2,-16,no
LGE,LG-F700L,6,-31,yes
LGE,LG-F700S,2,-16,no
LGE,LG-F720K,-5,-20,no
LGE,LG-F720L,-5,-20,no
LGE,LG-F720S,-5,-20,no
LGE,LG-F740L,-5,-20,no
LGE,LG-F750K,-5,-20,no
LGE,LG-F770S,-5,-20,no
LGE,LG-F800K,2,-3,no
LGE,LG-F800L,2,-3,no
LGE,LG-F800S,2,-3,no
LGE,LG-F820L,-5,-20,no
LGE,LG-FL40L,-5,-20,no
LGE,LG-G710,-5,-20,no
LGE,LG-GW620,-5,-20,no
LGE,LG-H220,-5,-20,no
LGE,LG-H221,-5,-20,no
LGE,LG-H221AR,-5,-20,no
LGE,LG-H222,-5,-20,no
LGE,LG-H320,-5,-20,no
LGE,LG-H324,-5,-20,no
LGE,LG-H326,-5,-20,no
LGE,LG-H340,-5,-20,no
LGE,LG-H340AR,-5,-20,no
LGE,LG-H340GT,-5,-20,no
LGE,LG-H340n,-5,-20,no
LGE,LG-H342,-5,-20,no
LGE,LG-H343,-5,-20,no
LGE,LG-H345,-4,-23,yes
LGE,LG-H410,-5,-20,no
LGE,LG-H420,-5,-20,no
LGE,LG-H422,-5,-20,no
LGE,LG-H440,-5,-20,no
LGE,LG-H440AR,-5,-20,no
LGE,LG-H440n,-5,-20,no
LGE,LG-H442,-5,-20,no
LGE,LG-H443,-5,-20,no
LGE,LG-H445,-5,-20,no
LGE,LG-H500,-5,-20,no
LGE,LG-H502,-5,-20,no
LGE,LG-H520,-5,-20,no
LGE,LG-H522,-5,-20,no
LGE,LG-H525,-5,-20,no
LGE,LG-H525n,-5,-20,no
LGE,LG-H540,-5,-20,no
LGE,LG-H542,-5,-20,no
LGE,LG-H630,-5,-20,no
LGE,LG-H630D,-5,-20,no
LGE,LG-H631,-5,-20,no
LGE,LG-H631MX,-5,-20,no
LGE,LG-H634,-5,-20,no
LGE,LG-H635,-5,-20,no
LGE,LG-H635A,-5,-20,no
LGE,LG-H636,-5,-20,no
LGE,LG-H650,-5,-20,no
LGE,LG-H700,-5,-20,no
LGE,LG-H731,-5,-20,no
LGE,LG-H734,-5,-20,no
LGE,LG-H735,-5,-20,no
LGE,LG-H736,-5,-20,no
LGE,LG-H740,-5,-20,no
LGE,LG-H778,-5,-20,no
LGE,LG-H779,-5,-20,no
LGE,LG-H788,-5,-20,no
LGE,LG-H788SG,-5,-20,no
LGE,LG-H788TR,-5,-20,no
LGE,LG-H788n,-5,-20,no
LGE,LG-H810,-11,-24,no
LGE,LG-H811,-11,-24,no
LGE,LG-H812,-11,-24,no
LGE,LG-H815,-10,-24,yes
LGE,LG-H818,-11,-24,no
LGE,LG-H819,-11,-24,no
LGE,LG-H820,2,-16,no
LGE,LG-H820PR,2,-16,no
LGE,LG-H830,2,-16,no
LGE,LG-H831,2,-16,no
LGE,LG-H840,-5,-20,no
LGE,LG-H845,-5,-20,no
LGE,LG-H848,-5,-20,no
LGE,LG-H850,2,-16,no
LGE,LG-H858,2,-16,no
LGE,LG-H860,2,-16,no
LGE,LG-H868,2,-16,no
LGE,LG-H870,-14,-6,no
LGE,LG-H870AR,-14,-6,no
LGE,LG-H870DS,-14,-6,no
LGE,LG-H870I,-14,-6,no
LGE,LG-H870S,-14,-6,no
LGE,LG-H871,-14,-6,no
LGE,LG-H871S,-14,-6,no
LGE,LG-H872,-14,-6,no
LGE,LG-H872PR,-14,-6,no
LGE,LG-H873,-14,-6,no
LGE,LG-H900,-5,-20,no
LGE,LG-H900PR,-5,-20,no
LGE,LG-H901,-5,-20,no
LGE,LG-H910,2,-3,no
LGE,LG-H910PR,2,-3,no
LGE,LG-H915,2,-3,no
LGE,LG-H918,2,-3,no
LGE,LG-H930,-1,-24,no
LGE,LG-H931,-1,-24,no
LGE,LG-H932,-1,-24,no
LGE,LG-H932PR,-1,-24,no
LGE,LG-H933,-1,-24,no
LGE,LG-H950,-5,-20,no
LGE,LG-H955,-5,-20,no
LGE,LG-H959,-5,-20,no
LGE,LG-H960,-5,-20,no
LGE,LG-H961AN,-5,-20,no
LGE,LG-H961N,-5,-20,no
LGE,LG-H961S,-5,-20,no
LGE,LG-H962,-5,-20,no
LGE,LG-H968,-5,-20,no
LGE,LG-H970,-5,-20,no
LGE,LG-H990,2,-3,no
LGE,LG-K100,-7,-19,yes
LGE,LG-K120,-5,-20,no
LGE,LG-K120GT,-5,-20,no
LGE,LG-K121,-5,-20,no
LGE,LG-K130,-5,-20,no
LGE,LG-K200,-5,-20,no
LGE,LG-K210,-5,-20,no
LGE,LG-K212,-5,-20,no
LGE,LG-K220,-5,-20,no
LGE,LG-K240,-5,-20,no
LGE,LG-K330,-5,-20,no
LGE,LG-K332,-5,-20,no
LGE,LG-K350,-5,-20,yes
LGE,LG-K371,-5,-20,no
LGE,LG-K373,-5,-20,no
LGE,LG-K410,-5,-20,no
LGE,LG-K420,-5,-20,no
LGE,LG-K420PR,-4,-20,no
LGE,LG-K425,-5,-20,no
LGE,LG-K428,-5,-20,no
LGE,LG-K430,-4,-20,yes
LGE,LG-K450,-5,-20,no
LGE,LG-K500,-2,-20,yes
LGE,LG-K500n,-2,-20,no
LGE,LG-K520,-5,-20,no
LGE,LG-K530,-5,-20,no
LGE,LG-K535,-5,-20,no
LGE,LG-K535n,-5,-20,no
LGE,LG-K540,6,-27,yes
LGE,LG-K550,-5,-20,no
LGE,LG-K557,-5,-20,no
LGE,LG-K580,-5,-20,no
LGE,LG-K580Y,-5,-20,no
LGE,LG-K600,-5,-20,no
LGE,LG-KH5200,-5,-20,no
LGE,LG-KU3700,-5,-20,no
LGE,LG-KU5400,-5,-20,no
LGE,LG-KU5900,-5,-20,no
LGE,LG-KU8800,-5,-20,no
LGE,LG-L38C,-5,-20,no
LGE,LG-L40G,-5,-20,no
LGE,LG-L95G,-5,-20,no
LGE,LG-LG730,-5,-20,no
LGE,LG-LG855,-5,-20,no
LGE,LG-LG870,-5,-20,no
LGE,LG-LK460,-5,-20,no
LGE,LG-LS696,-5,-20,no
LGE,LG-LS700,-5,-20,no
LGE,LG-LS720,-5,-20,no
LGE,LG-LS777,-5,-20,no
LGE,LG-LS840,-5,-20,no
LGE,LG-LS855,-5,-20,no
LGE,LG-LS860,-5,-20,no
LGE,LG-LS970,-5,-20,no
LGE,LG-LS980,-5,-20,no
LGE,LG-LS993,-14,-6,no
LGE,LG-LS995,-5,-20,no
LGE,LG-LS997,2,-3,no
LGE,LG-LS998,-1,-24,no
LGE,LG-LU3000,-5,-20,no
LGE,LG-LU3100,-5,-20,no
LGE,LG-LU3700,-5,-20,no
LGE,LG-LU5400,-5,-20,no
LGE,LG-LU6200,-5,-20,no
LGE,LG-LU6500,-5,-20,no
LGE,LG-LU6800,-5,-20,no
LGE,LG-LU8300,-5,-20,no
LGE,LG-LW690,-5,-20,no
LGE,LG-LW770,-5,-20,no
LGE,LG-M150,-5,-20,no
LGE,LG-M151,-5,-20,no
LGE,LG-M153,-5,-20,no
LGE,LG-M154,-5,-20,no
LGE,LG-M160,-5,-20,no
LGE,LG-M200,-5,-20,no
LGE,LG-M210,-5,-20,no
LGE,LG-M250,1,-25,yes
LGE,LG-M255,-5,-20,no
LGE,LG-M257,-5,-20,no
LGE,LG-M257PR,1,-25,no
LGE,LG-M320,-5,-20,no
LGE,LG-M320G,-5,-20,no
LGE,LG-M322,-5,-20,no
LGE,LG-M327,-5,-20,no
